Kindly specify your Gender?,Kindly mention your age?,How many members are in your family?,Please specify where are you currently living?,Please mention your parents status?,Kindly tell us about your guardian.,Kindly select your father's education from these options.,Kindly select your mother's education from these options.,Please select your father/guardian monthly Income from these options.,"If you are self-supporting then please specify e.g. Freelancing, Teaching, part-time job, etc.",Please select your monthly Income ?,Please enter your Subjects GPA which you have studied? (SE) [Introduction to Software Engineering (ISE)],Please enter your Subjects GPA which you have studied? (SE) [Formal Methods],Please enter your Subjects GPA which you have studied? (SE) [Software Requirement Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Design and Architecture],Please enter your Subjects GPA which you have studied? (SE) [Software Project Management],Please enter your Subjects GPA which you have studied? (SE) [Software Quality Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Testing],Please enter your Subjects GPA which you have studied? (SE) [Design Patterns],Please enter your Subjects GPA which you have studied? (SE) [Software Construction],Please enter your Subjects GPA which you have studied? (CS) [Introduction to ICT],Please enter your Subjects GPA which you have studied? (CS) [Programming Fundamentals C],Please enter your Subjects GPA which you have studied? (CS) [Discrete Structures],Please enter your Subjects GPA which you have studied? (CS) [Professional Practices of IT (PPIT)],Please enter your Subjects GPA which you have studied? (CS) [Object Oriented Programming],Please enter your Subjects GPA which you have studied? (CS) [Data Structures and Algorithms (DSA)],Please enter your Subjects GPA which you have studied? (CS) [Software Engineering Concepts],Please enter your Subjects GPA which you have studied? (CS) [Microprocessor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Database Systems ],Please enter your Subjects GPA which you have studied? (CS) [Digital image processing (DIP)],Please enter your Subjects GPA which you have studied? (CS) [Design and Analysis of Algorithm Semantic Web],Please enter your Subjects GPA which you have studied? (CS) [Operating Systems (OS)],Please enter your Subjects GPA which you have studied? (CS) [Computer Communication and Networks (CCN)],Please enter your Subjects GPA which you have studied? (CS) [Computer Graphics],Please enter your Subjects GPA which you have studied? (CS) [Numerical Computing],Please enter your Subjects GPA which you have studied? (CS) [Web Technologies],Please enter your Subjects GPA which you have studied? (CS) [Human Computer Interaction (HCI)],Please enter your Subjects GPA which you have studied? (CS) [Game Development],Please enter your Subjects GPA which you have studied? (CS) [Theory of Automata],Please enter your Subjects GPA which you have studied? (CS) [Introduction to Data Science],Please enter your Subjects GPA which you have studied? (CS) [Mobile Application Development],Please enter your Subjects GPA which you have studied? (CS) [Artificial Intelligence],Please enter your Subjects GPA which you have studied? (CS) [Processor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Compiler Construction],Please enter your Subjects GPA which you have studied? (CS) [Machine Learning],Please enter your Subjects GPA which you have studied? (CS) [Information Security],Please enter your Subjects GPA which you have studied? (CS) [Software Process Improvement],Please enter your Subjects GPA which you have studied? (CS) [Computer Vision],Please enter your Subjects GPA which you have studied? (CS) [Data Security and Encryption],Please mention your Previous Semester GPA?,Your matric marks percentage?,Did you get any scholarship from school? ,What you did previously in intermediate?,Your Fsc/Ics marks percentage?,Are you getting scholarship from College?,Please mention your NTS score?,Please mention what's your program? ,Please choose your reasons to select this program.,How much you have interest in this domain,Are you satisfied with your program selection?,Kindly choose your current semester.,Please provide your current CGPA?,Are you getting scholarship from university?,Are you paying your fees?,Please specify your mode of study?,Do you find your CS/SE subjects difficult?,Do you love your subjects?,Do you have any certificate or diploma in a specific subject? Kindly mention the subject if you have any.,"Kindly tell us, how often do you visit library?","Please choose, what do you prefer in studies?",Do you borrow a book from Library?,"Do you take help from online lectures or tutorials outside university resources? e.g. YouTube, Udemy, Coursera","Please select, how much time you spend on study in a day?",Please select  which days you self-study in a week?,How is your health,"Kindly specify, do you have any disability?","Please select, how much free time do you have per day?",Do you like your teacher methodology,"Please select, how much time do you go out with friend and family?",How much it takes time to reach university?,"Kindly select, how much time you spend on physical exercise e.g., gym, sports, running etc. ?",Kindly specify do you love travelling?,Where you love to eat?,Do you love to participate in co-curricular activities in university?,Do you love to study in a group?,Do you love reading books?,Do you love to socialize with other?,Kindly select which activities you prefer in your spare time?,"Please select, how much time do you spend in the above activity in a day.",What is the quality of relationships among your family members?,Do you have internet access easily?,Please select your learning speed?,Kindly tell us does your family supports you in education?,Do you feel any risk of failing to Graduate in your degree?,"Please specify, what do you think abilities you have ? [Self-Discipline]","Please specify, what do you think abilities you have ? [Hard Working]","Please specify, what do you think abilities you have ? [Punctual]","Please specify, what do you think abilities you have ? [Polite]","Please specify, what do you think abilities you have ? [Team Player]","Please specify, what do you think abilities you have ? [Confident]","Please specify, what do you think abilities you have ? [Responsible]",Do you think getting good grades are important?,Please fill the form. [Do you take nutritions.],Please fill the form. [Do you love sports?],Please fill the form. [Do you value and have confidence of your opinions?],Please fill the form. [Do you take enough sleep? (7-8 hours)],Please fill the form. [Do you do self-directed learning?],Please fill the form. [Do you have depression of study?],Please fill the form. [Do you have believe that you will be succeed in semester in which you are studying.],Please fill the form. [Are atmospheric conditions such as high temperature and humidity tend you to lower mental efficiency.],Please fill the form. [Do you do planning for study?],Please fill the form. [how often you are regular in doing same thing? (any task)]
Male,19,5,Own House,Together,Father,Graduation,Graduation,Between 350k to 400k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,4(A),2.7(C),3.3(B),Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.08,93.33,No,FSC (Pre-engineering),80,Yes,82.9,Software Engineering,Field has large scope in future,4,4,3 Semester,3.08,No,Yes,Full-time,3,3,No certificate,Never,Physical mode,Never,Sometimes,Between 2 to 3 hours,"Before Quiz, Saturday, Sunday",4,No,Between 4 to 5 hours,5,Between 3 to 4 hours,Less than 10 minutes,None,4,Home,Sometimes,Often,3,Often,"Computer or mobile games, Sleeping, Spend time with friends, Watching Movies | Daramas",Between 2 to 3 hours,Excellent,Always,Good,Always,Rarely,Moderate,Moderate,Moderate,Extremely,Moderate,Less,Moderate,Very Important,Often,Often,Often,Often,Often,Rarely,Often,Sometimes,Always,Always
Male,20,6,Own House,Together,Both Mother & Father,Intermediate,Graduation,Father don't do any job,Teaching,Between 10k to 25k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,4(A),2.3(C -),2.7(C),Didn't studied yet,3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3,90,Yes,ICS (Physics),82,Yes,82.9,Software Engineering,Field has large scope in future,5,4,3 Semester,2.91,No,Yes,Part-time,4,4,No certificate,Never,Physical mode,Never,Often,Less than 1 hour,"Before Quiz, Before Exam Day, Saturday, Sunday, Friday",4,No,Between 4 to 5 hours,3,Between 1 to 2 hours,Less than 20 minutes,None,4,Home,Rarely,Rarely,1,Rarely,"Computer or mobile games, Sleeping, Spend time with friends, Watching Movies | Daramas",Between 2 to 3 hours,Good,Always,Good,Always,Never,Moderate,Moderate,Extremely,Less,Moderate,Moderate,Extremely,Moderately important,Rarely,Often,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Often
Male,20,5,Hostel,Together,Father,Master,Intermediate,Between 50k to 75k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.7(A -),2(D),3(B -),Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.08,94,No,FSC (Pre-engineering),81.4,Yes,82,Software Engineering,Field has large scope in future,3,3,3 Semester,3.02,No,Yes,Full-time,4,3,No certificate,Sometimes,Physical mode,Never,Sometimes,Between 1 to 2 hours,Every Day,4,No,Between 5 to 6 hours,5,Less than 1 hour,Less than 10 minutes,None,5,Home,Sometimes,Never,3,Sometimes,"Physical games, Computer or mobile games, Spend time with friends",Between 2 to 3 hours,Excellent,Always,Good,Always,Sometimes,Extremely,Moderate,Extremely,Moderate,Extremely,Moderate,Extremely,Very Important,Sometimes,Always,Sometimes,Never,Always,Sometimes,Often,Rarely,Often,Always
Male,22,6,Own House,Together,Both Mother & Father,Primary,Primary,Between 50k to 75k,Teaching,Less than 10k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),2(D),2(D),3.3(B),2(D),Didn't studied yet,2(D),2(D),3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.88,83,No,ICS (Physics),72,Yes,81,Computer Science,Field has large scope in future,4,3,5 Semester,2.54,No,Yes,Part-time,3,3,No certificate,Sometimes,Physical mode,Sometimes,Rarely,Between 1 to 2 hours,"Before Quiz, Before Exam Day",4,No,Between 3 to 4 hours,3,Between 1 to 2 hours,Less than 150 minutes,Very Less,3,Outside,Often,Sometimes,2,Sometimes,"Physical games, Spend time with friends",Between 1 to 2 hours,Fair,Often,Fair,Sometimes,Rarely,Extremely,Less,Extremely,Moderate,Moderate,Less,Extremely,Moderately important,Sometimes,Always,Often,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
Female,19,7,Rented House,Together,Both Mother & Father,Master,Graduation,Between 100k to 150k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.81,92,No,ICS (Physics),90,No,72,Software Engineering,"Personal Interests, Family Pressure, Because Friends choose this, Field has large scope in future, Siblings are In same program",2,1,1 Semester,2.81,No,Yes,Full-time,5,3,No certificate,Rarely,Online mode,Rarely,Often,Between 1 to 2 hours,Saturday,3,No,Between 3 to 4 hours,2,Between 1 to 2 hours,Less than 120 minutes,Very Less,1,Home,Sometimes,Never,3,Sometimes,Sleeping,Between 7 to 8 hours,Poor,Often,Fair,Often,Rarely,None,None,None,Moderate,Moderate,Moderate,Moderate,Slightly important,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely
Female,18,5,Own House,Together,Both Mother & Father,Graduation,Master,Between 25k to 50k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.3(B),2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.98,91,No,ICS (Physics),93,No,69,Software Engineering,Field has large scope in future,3,2,1 Semester,2.98,No,Yes,Full-time,4,3,No certificate,Sometimes,Physical mode,Often,Often,Between 4 to 5 hours,Sunday,3,No,Between 3 to 4 hours,3,Between 4 to 5 hours,Less than 150 minutes,Less,4,Outside,Never,Often,4,Always,"Computer or mobile games, Book reading, Sleeping, Spend time with friends, Watching Movies | Daramas",Between 3 to 4 hours,Fair,Often,Fair,Often,Always,Extremely,Moderate,Extremely,Extremely,Moderate,Moderate,Extremely,Extremely Important,Sometimes,Rarely,Often,Always,Often,Often,Sometimes,Often,Often,Sometimes
Male,18,6,Hostel,Together,Both Mother & Father,Intermediate,Intermediate,Between 75k to 100k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.41,86.1,No,ICS (Physics),76.8,No,80,Software Engineering,Field has large scope in future,3,4,2 Semester,2.41,No,Yes,Full-time,4,4,No certificate,Sometimes,Physical mode,Often,Often,Between 3 to 4 hours,"Before Quiz, Before Exam Day, Thursday, Wednesday, Tuesday, Monday",4,No,Between 3 to 4 hours,4,Less than 1 hour,Less than 40 minutes,Moderate,4,Home,Often,Often,2,Sometimes,Physical games,Less than 1 hour,Good,Often,Good,Always,Often,Moderate,Moderate,Moderate,Moderate,Moderate,Very less,Moderate,Very Important,Sometimes,Often,Often,Often,Often,Sometimes,Always,Often,Often,Sometimes
Male,18,6,Rented House,Together,Both Mother & Father,Master,Master,Between 100k to 150k,Still Struggling,Less than 10k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,4(A),3.7(A -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.41,90,No,FSC (Pre-engineering),80,No,76,Software Engineering,"Personal Interests, Field has large scope in future, It's a Trillion Dollar market",4,5,2 Semester,3.41,No,Yes,Full-time,3,3,No certificate,Rarely,Physical mode,Rarely,Often,Between 4 to 5 hours,"Before Quiz, Before Exam Day",3,No,More than 10 hours,1,Between 1 to 2 hours,Less than 120 minutes,Less,5,Home,Rarely,Sometimes,3,Never,"Sleeping, Spend time with friends, Watching Movies | Daramas, YouTubing/Technology Journalism",Between 1 to 2 hours,Poor,Often,Excellent,Always,Rarely,Extremely,Extremely,Extremely,Extremely,Moderate,Less,Extremely,Slightly important,Often,Never,Always,Often,Always,Always,Often,Always,Sometimes,Always
Male,18,6,Own House,Together,Both Mother & Father,Intermediate,Intermediate,Between 25k to 50k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2(D),1.3(E),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.8,80,No,ICS (Physics),79,No,81,Software Engineering,Field has large scope in future,3,3,2 Semester,3.99,Yes,Labour Quota,Full-time,3,3,No certificate,Often,Physical mode,Rarely,Often,Between 1 to 2 hours,Sunday,3,No,Between 2 to 3 hours,3,Between 1 to 2 hours,Less than 120 minutes,Moderate,3,Home,Sometimes,Sometimes,3,Often,Book reading,Less than 1 hour,Good,Rarely,Good,Always,Never,Moderate,Moderate,Less,Less,Moderate,Moderate,Moderate,Very Important,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes
Female,18,5,Own House,Together,Both Mother & Father,Graduation,Matric,Between 75k to 100k,Don't do anything ,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.6,85.36,No,FSC (Pre-medical),73.9,No,74,Software Engineering,"Personal Interests, Field has large scope in future",4,4,2 Semester,2.6,No,Yes,Full-time,3,4,No certificate,Sometimes,Physical mode,Sometimes,Often,Between 2 to 3 hours,"Before Quiz, Before Exam Day",4,No,Between 7 to 8 hours,4,Between 4 to 5 hours,Less than 30 minutes,None,5,Outside,Always,Always,4,Often,"Computer or mobile games, Book reading, Sleeping, Spend time with friends, Watching Movies | Daramas",Between 5 to 6 hours,Good,Always,Good,Always,Never,Less,Less,Very less,Moderate,Moderate,Less,Moderate,Slightly important,Never,Sometimes,Sometimes,Never,Rarely,Often,Often,Often,Often,Often
Male,19,5,Hostel,Together,Both Mother & Father,Matric,Intermediate,Father don't do any job,Still Struggling,Don't do freelancing,2 (D),2 (D),2 (D),2 (D),2 (D),2 (D),2 (D),2 (D),2 (D),2.3(C -),3.3(B),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.7(C),2.9,94,No,FSC (Pre-engineering),89,Yes,65,Software Engineering,Because Friends choose this,3,3,2 Semester,2.9,No,Yes,Part-time,4,2,No certificate,Rarely,Physical mode,Sometimes,Sometimes,Between 2 to 3 hours,"Before Quiz, Before Exam Day",3,No,Between 6 to 7 hours,3,Between 2 to 3 hours,Less than 30 minutes,Very Less,3,Home,Never,Rarely,2,Never,Spend time with friends,Between 2 to 3 hours,Good,Always,Good,Always,Sometimes,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderately important,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
Female,20,8,Own House,Together,Mother,Middle,Primary,Between 25k to 50k,No job,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,1.3(E),2.7(C),2.7(C),2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.06,89,No,FSC (Pre-engineering),85,No,11,Computer Science,Siblings are In same program,2,1,4 Semester,2.06,Yes,"No, On Scholar Ship",Part-time,5,2,No certificate,Sometimes,Online mode,Never,Always,Between 2 to 3 hours,Before Exam Day,1,No,Less than 1 hour,1,Less than 1 hour,Less than 120 minutes,None,3,Home,Never,Never,1,Sometimes,Watching Movies | Daramas,Less than 1 hour,Good,Always,Good,Always,Never,Moderate,Moderate,Extremely,Extremely,Less,Less,Extremely,Not at all important,Sometimes,Never,Often,Rarely,Sometimes,Always,Often,Often,Sometimes,Often
Male,20,8,Hostel,Together,Father,Master,Intermediate,Between 10k to 25k,Freelancing,Between 25k to 50k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.7(A -),4(A),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.41,92,Yes,FSC (Pre-engineering),82,No,78,Software Engineering,"Field has large scope in future, Siblings are In same program",4,4,2 Semester,3.41,No,Yes,Full-time,3,1,No certificate,Never,Online mode,Never,Always,Between 2 to 3 hours,"Thursday, Wednesday, Tuesday, Monday",5,No,Between 6 to 7 hours,1,Between 1 to 2 hours,Less than 30 minutes,Less,3,Home,Rarely,Rarely,1,Rarely,"Physical games, Computer or mobile games, Spend time with friends, Freelancing",Between 3 to 4 hours,Excellent,Always,Fair,Always,Never,Moderate,Moderate,Moderate,Moderate,Less,Less,Moderate,Moderately important,Always,Always,Often,Always,Often,Often,Often,Rarely,Sometimes,Often
Female,17,6,Rented House,Together,Both Mother & Father,Master,FCPS,Between 200k to 250k,Freeloading,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,1.7(D),2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.24,86.2727,Yes,FSC (Pre-medical),99.1818,Yes,73,Software Engineering,Field has large scope in future,2,3,2 Semester,2.24,No,Yes,Full-time,3,2,No certificate,Sometimes,Physical mode,Often,Often,Between 4 to 5 hours,"Before Quiz, Before Exam Day, Saturday, Sunday",2,No,Between 5 to 6 hours,4,Between 4 to 5 hours,Less than 20 minutes,Moderate,5,Home,Often,Sometimes,5,Often,"Physical games, Computer or mobile games, Book reading, Sleeping",Between 3 to 4 hours,Excellent,Always,Good,Always,Often,Less,Very less,Moderate,Moderate,Moderate,Extremely,Moderate,Moderately important,Often,Always,Always,Always,Often,Rarely,Sometimes,Often,Often,Sometimes
Male,19,5,Own House,Together,Both Mother & Father,Intermediate,Intermediate,Between 50k to 75k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),3.7(A -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.23,86,No,ICS (Physics),1042,Yes,76,Software Engineering,"Personal Interests, Field has large scope in future",4,4,2 Semester,3.23,No,Yes,Full-time,3,3,No certificate,Often,Physical mode,Often,Often,Between 3 to 4 hours,"Saturday, Sunday",3,No,Between 1 to 2 hours,3,Between 9 to 10 hours,Less than 150 minutes,Less,3,Outside,Sometimes,Sometimes,3,Often,Physical games,Between 4 to 5 hours,Good,Always,Good,Always,Rarely,Less,Moderate,Extremely,Moderate,Moderate,Moderate,Moderate,Moderately important,Often,Sometimes,Often,Always,Always,Always,Always,Often,Often,Often
Female,19,3,Own House,Together,Both Mother & Father,Master,Master,Between 150k to 200k,No freelancing,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.15,93,No,ICS (Physics),95,No,72,Software Engineering,Field has large scope in future,4,5,1 Semester,3.15,No,Yes,Full-time,3,4,No certificate,Often,Online mode,Rarely,Always,Between 3 to 4 hours,Every Day,5,No,Less than 1 hour,4,Between 2 to 3 hours,Less than 20 minutes,Moderate,5,Outside,Never,Never,1,Sometimes,Computer or mobile games,Between 2 to 3 hours,Excellent,Often,Excellent,Always,Sometimes,Moderate,Moderate,Extremely,Extremely,None,Very less,Extremely,Moderately important,Sometimes,Never,Often,Always,Always,Often,Always,Always,Often,Always
